Age,Education_Level,Time_of_service,Time_since_promotion,growth_rate,Travel_Rate,Post_Level,Pay_Scale,Work_Life_balance,VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,Attrition_rate,Gender_F,Gender_M,Relationship_Status_Married,Relationship_Status_Single,Unit_Accounting and Finance,Unit_Human Resource Management,Unit_IT,Unit_Logistics,Unit_Marketing,Unit_Operarions,Unit_Production,Unit_Purchasing,Unit_Quality,Unit_R&D,Unit_Sales,Unit_Security,Decision_skill_possess_Analytical,Decision_skill_possess_Behavioral,Decision_skill_possess_Conceptual,Decision_skill_possess_Directive,Compensation_and_Benefits_type0,Compensation_and_Benefits_type1,Compensation_and_Benefits_type2,Compensation_and_Benefits_type3,Compensation_and_Benefits_type4
29.0,2.0,7.0,1.0,20.0,0.0,1.0,5.0,3.0,3.0,-1.8176,-0.4537,1.0,3.0,5.0,4.0,0.0365,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51.0,5.0,20.0,4.0,39.0,0.0,4.0,5.0,1.0,2.0,0.7516,-0.4537,3.0,5.0,8.0,4.0,0.1048,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
26.0,4.0,2.0,2.0,60.0,0.0,2.0,5.0,1.0,3.0,-0.1048,-0.4537,2.0,2.0,6.0,3.0,0.0425,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,3.0,7.0,3.0,57.0,1.0,4.0,4.0,2.0,4.0,-0.9612,-1.615,1.8976175888972047,2.0,5.0,3.0,0.0295,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54.0,4.0,15.0,1.0,71.0,2.0,1.0,7.0,2.0,3.0,0.7516,-1.615,1.0,2.0,6.0,3.0,0.0743,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
33.0,3.0,7.0,4.0,62.0,1.0,2.0,2.0,2.0,3.0,-0.1048,-0.4537,1.0,3.0,8.0,5.0,0.049,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
65.0,2.0,37.0,4.0,36.0,1.0,5.0,5.0,3.0,3.0,0.7516,0.7075,2.0,2.0,7.0,3.0,0.29,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50.0,2.0,25.0,4.0,24.0,2.0,2.0,5.0,4.0,3.0,-0.9612,0.7075,2.0,4.0,6.0,3.0,0.0003,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48.0,4.0,21.0,1.0,43.0,1.0,3.0,2.0,4.0,3.0,-0.009207404825384399,-2.7762,2.0,3.0,8.0,3.0,0.1856,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,4.0,20.0,3.0,69.0,1.0,3.0,8.0,1.0,3.0,0.7516,-0.4537,1.9063935496839441,3.0,5.0,3.0,0.1448,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,3.0,4.0,2.0,52.0,0.0,4.0,6.0,2.0,2.0,-0.1048,1.8688,1.8930993237598677,3.0,8.0,3.0,0.1972,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
54.0,5.0,24.0,3.0,59.0,2.0,2.0,5.0,3.0,3.0,2.13712900260718e-05,-0.4537,2.0,2.0,8.0,5.0,0.1981,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50.0,3.0,22.0,2.0,55.0,0.0,3.0,3.0,3.0,4.0,-0.9612,-0.4537,2.0,4.0,8.0,3.0,0.0113,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44.0,3.0,11.0,3.0,66.0,1.0,2.0,6.0,3.0,3.0,-0.1048,0.7075,2.0,2.0,8.0,3.0,0.1477,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
64.0,4.0,40.0,1.0,60.0,1.0,4.0,4.0,3.0,1.0,-1.8176,-0.4537,1.0,3.0,6.0,3.0,0.0616,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,3.0,3.0,2.0,23.0,0.0,2.0,8.0,3.0,4.0,-1.8176,0.7075,3.0,3.0,9.0,3.0,0.1816,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37.0,4.0,14.0,2.0,42.0,1.0,3.0,9.0,2.0,3.0,0.7516,-0.4537,2.0,4.0,7.0,3.0,0.4455,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
38.0,3.0,11.0,4.0,34.0,2.0,5.0,1.0,1.0,3.0,-0.015082275583571052,1.8688,2.0,3.0,8.0,3.0,0.0024,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
52.0,3.0,13.0,1.0,28.0,1.0,2.0,4.0,4.0,3.0,-0.1048,-0.4537,1.0,2.0,8.0,3.0,0.0374,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
63.0,1.0,37.0,3.0,37.0,1.0,5.0,7.0,4.0,4.0,-1.8176,0.7075,1.0,3.0,9.0,4.0,0.0341,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,4.0,15.0,1.0,41.0,1.0,5.0,7.0,4.0,4.0,-1.8176,0.7075,1.886864648582872,2.0,8.0,3.0,0.17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33.0,2.0,7.0,4.0,39.0,1.0,2.0,4.0,2.0,3.0,0.7516,-1.615,2.0,3.0,7.0,3.0,0.5735,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
58.0,3.0,26.509086968883906,4.0,50.0,2.0,4.0,6.0,1.0,3.0,0.7516,1.8688,2.0,3.0,8.0,3.0,0.0589,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
33.8369972683829,4.0,8.0,4.0,67.0,2.0,5.0,9.0,3.0,3.0,-0.1048,-0.4537,2.0,3.0,7.0,3.0,0.1612,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
22.0,3.0,3.0,3.0,34.0,1.0,3.0,4.0,3.0,3.0,1.6081,0.7075,2.0,3.0,8.0,3.0,0.1649,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
45.0,5.0,8.0,4.0,74.0,1.0,3.0,8.0,3.0,3.0,1.6081,-0.4537,1.911720690972893,2.0,5.0,3.0,0.2122,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
45.0,4.0,11.0,2.0,28.0,0.0,3.0,5.0,3.0,3.0,0.7516,-0.4537,2.0,3.0,7.0,4.0,0.3331,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41.0,2.0,14.0,1.0,34.0,1.0,1.0,6.0,2.0,3.0,-0.9612,-0.4537,2.0,2.0,5.0,3.0,0.2973,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
57.0,3.0,28.0,2.0,55.0,0.0,2.0,4.0,3.0,3.0,-1.8176,0.7075,2.0,3.0,8.0,3.0,0.0623,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
33.0,4.0,10.0,4.0,66.0,0.0,3.0,8.0,1.0,3.0,1.6081,0.7075,3.0,3.0,6.0,2.0,0.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25.0,4.0,6.0,1.0,28.0,1.0,2.0,7.0,3.0,3.0,0.7516,-0.4537,2.0,2.0,8.0,4.0,0.5539,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
47.0,3.0,14.0,1.0,45.0,1.0,2.0,4.0,1.0,3.0,-1.8176,1.8688,2.0,3.0,7.0,5.0,0.0025,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58.0,4.0,31.0,3.0,58.0,1.0,1.0,8.0,3.0,3.0,-0.1048,-0.4537,2.0,2.0,5.0,4.0,0.9307,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
58.0,4.0,26.0,2.0,66.0,2.0,3.0,5.0,1.0,2.0,1.6081,-0.4537,2.0,3.0,9.0,4.0,0.0802,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
21.0,4.0,2.0,1.0,37.0,1.0,4.0,8.0,2.0,1.0,-0.9612,1.8688,2.0,3.0,7.0,3.0,0.1317,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
59.0,1.0,23.0,4.0,52.0,0.0,4.0,6.0,3.0,1.0,-0.1048,-2.7762,1.0,2.0,7.0,3.0,0.1135,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58.0,2.0,21.0,1.0,48.0,1.0,3.0,6.0,3.0,3.0,0.7516,-0.4537,1.0,1.0,6.0,3.0,0.0221,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31.0,4.0,5.0,3.0,33.0,1.0,3.0,1.0,1.0,4.0,-0.9612,-0.4537,2.0,4.0,5.0,2.0,0.1144,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54.0,1.0,28.0,1.0,63.0,2.0,2.0,8.0,1.0,3.0,-0.1048,0.7075,2.0,3.0,9.0,3.0,0.0111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,3.0,7.0,1.0,30.0,0.0,3.0,8.0,3.0,4.0,0.7516,-0.4537,2.0,2.0,7.0,3.0,0.1833,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58.0,1.0,31.0,2.0,74.0,1.0,4.0,5.0,3.0,3.0,-0.1048,-0.4537,2.0,4.0,7.0,2.0,0.0272,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37.0,3.0,9.0,4.0,24.0,0.0,3.0,9.0,3.0,1.0,-0.1048,-0.4537,2.0,5.0,7.0,3.0,0.0492,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44.0,3.0,22.0,3.0,30.0,0.0,3.0,4.0,1.0,4.0,1.6081,0.7075,2.0,3.0,8.0,4.0,0.3875,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51.0,5.0,27.0,3.0,22.0,1.0,4.0,7.0,3.0,5.0,0.7516,0.7075,2.0,3.0,7.0,3.0,0.4819,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
39.0,4.0,15.0,2.0,22.0,0.0,3.0,6.0,1.0,3.0,-0.1048,-1.615,2.0,2.0,7.0,3.0,0.0766,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,5.0,4.0,1.0,66.0,0.0,3.0,5.978411842892082,3.0,3.0,-0.9612,0.7075,2.0,3.0,8.0,4.0,0.1841,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35.28158556072388,4.0,10.0,1.0,54.0,1.0,2.0,6.0,3.0,4.0,0.7516,1.8688,1.8953843975760334,2.0,9.0,4.0,0.0429,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
61.53740490068827,3.0,32.0,1.0,21.0,1.0,3.0,7.0,1.0,3.0,-1.8176,-0.4537,2.0,1.0,8.0,1.0,0.2971,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,3.0,6.0,1.0,55.0,0.0,1.0,2.0,2.0,4.0,-0.0073644632799056385,-1.615,2.0,2.0,5.0,3.0,0.0177,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,4.0,5.0,2.0,20.0,0.0,3.0,4.0,2.0,3.0,0.7516,1.8688,1.0,2.0,8.0,3.0,0.2204,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27.0,3.0,3.0,1.0,66.0,1.0,5.0,7.0,1.0,5.0,-0.9612,0.7075,2.0,4.0,6.0,3.0,0.4901,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52.0,4.0,27.0,4.0,30.0,0.0,3.0,9.0,4.0,2.0,-0.1048,-1.615,2.0,4.0,5.0,3.0,0.2102,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38.0,5.0,11.0,3.0,54.0,1.0,2.0,1.0,3.0,3.0,-0.9612,0.7075,2.0,2.0,9.0,3.0,0.1601,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
58.0,4.0,35.0,4.0,53.0,2.0,3.0,8.0,2.0,3.0,0.7516,0.7075,1.0,3.0,9.0,4.0,0.2171,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
20.0,3.0,1.0,1.0,24.0,0.0,3.0,6.0,1.0,4.0,-0.1048,-0.4537,2.0,4.0,8.0,3.0,0.1148,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,5.0,5.0,1.0,42.0,1.0,4.0,5.0,5.0,4.0,-0.9612,0.7075,2.0,4.0,7.0,3.0,0.1606,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54.0,2.0,17.0,2.0,56.0,1.0,3.0,5.0,2.0,4.0,-0.9612,-0.4537,3.0,4.0,9.0,4.0,0.1262,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.0,3.0,6.0,1.0,23.0,1.0,1.0,5.0,1.0,5.0,0.7516,-0.4537,3.0,2.0,6.0,3.0,0.1241,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
31.0,3.0,3.0,2.0,73.0,0.0,4.0,9.0,1.0,1.0,-0.1048,-0.4537,1.0,3.0,8.0,4.0,0.5864,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37.0,2.0,12.0,4.0,61.0,0.0,2.0,6.0,5.0,3.0,-0.0019198434540335443,-0.4537,2.0,4.0,5.0,3.0,0.111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31.0,2.0,9.0,2.0,49.0,1.0,4.0,7.0,1.0,3.0,-1.8176,0.7075,2.0,3.0,8.0,3.0,0.243,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
58.0,3.0,26.0,2.0,30.0,1.0,1.0,4.0,4.0,3.0,-0.9612,-0.4537,2.0,2.0,8.0,5.0,0.1078,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
23.0,5.0,4.0,2.0,61.0,1.0,1.0,9.0,2.0,3.0,-1.8176,0.7075,2.0,2.0,6.0,3.0,0.1753,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40.0,1.0,15.0,4.0,45.0,1.0,4.0,6.0,4.0,2.0,-0.9612,0.7075,2.0,3.0,8.0,3.0,0.2722,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
45.0,4.0,7.0,3.0,64.0,0.0,3.0,9.0,1.0,3.0,1.6081,-0.4537,3.0,4.0,5.0,3.0,0.2874,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,2.0,2.0,2.0,65.0,2.0,2.0,8.0,1.0,3.0,-1.8176,-2.7762,1.0,5.0,6.0,5.0,0.5429,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45.0,1.0,14.0,4.0,38.0,2.0,3.0,6.0,4.0,3.0,-0.1048,-0.4537,2.0,3.0,7.0,5.0,0.0485,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
25.0,4.0,6.0,4.0,52.0,0.0,2.0,6.0,1.0,4.0,-0.1048,0.7075,2.0,2.0,8.0,5.0,0.0482,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,3.0,6.0,3.0,56.0,1.0,4.0,4.0,1.0,3.0,-1.8176,0.7075,1.8963895560861008,3.0,8.0,3.0,0.1295,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,5.0,3.0,2.0,68.0,1.0,3.0,7.0,2.0,5.0,-0.0009030692706799223,1.8688,2.0,3.0,7.0,3.0,0.4501,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
60.0,4.0,38.0,2.0,50.0,1.0,5.0,4.0,1.0,4.0,-1.8176,0.7075,1.0,4.0,7.0,5.0,0.0323,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
26.0,3.0,2.0,1.0,24.0,1.0,5.0,9.0,1.0,4.0,-0.1048,-0.4537,2.0,2.0,7.0,3.0,0.6248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27.0,3.0,4.0,4.0,25.0,1.0,3.0,1.0,3.0,3.0,0.7516,-0.4537,2.0,4.0,8.0,3.0,0.1055,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,4.0,6.0,2.0,57.0,1.0,2.0,6.0,1.0,1.0,-0.1048,-1.615,2.0,2.0,8.0,4.0,0.0014,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,3.0,10.0,3.0,42.0,1.0,4.0,4.0,3.0,4.0,1.6081,0.7075,2.0,3.0,8.0,3.0,0.1648,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28.0,3.0,5.0,1.0,73.0,1.0,4.0,9.0,1.0,3.0,0.7516,-0.4537,1.9071986137538708,2.0,8.0,2.0,0.1871,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51.0,3.0,19.0,2.0,64.0,1.0,1.0,7.0,1.0,3.0,0.7516,-0.4537,1.0,4.0,7.0,3.0,0.0595,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
21.0,3.0,2.0,2.0,72.0,0.0,2.0,5.0,3.0,2.0,0.00010707429483733377,-2.7762,2.0,2.0,7.0,3.0,0.0807,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
